name ml_label sml pa_h
uds_17132 1 1 -78.83
uds_17133 3 1 -49.2701
uds_17139 1 1 24.6003
uds_17142 3 0 3.0835
uds_17143 3 0 3.9331
uds_17147 1 1 -7.9041
uds_17148 1 0 -87.2338
uds_17150 1 1 -80.5276
uds_17153 2 0 -64.4277
uds_17156 4 1 59.4569
uds_17163 1 1 -2.5823
uds_17164 1 1 39.9767
uds_17165 1 0 43.0137
uds_17176 4 0 -14.6024
uds_1718 1 0 -44.2547
uds_17180 1 0 19.6496
uds_17187 4 0 -27.9335
uds_17188 3 1 -55.9221
uds_17193 2 0 -60.6774
uds_17194 3 0 42.4231
uds_17198 1 0 45.7841
uds_17207 2 0 40.9429
uds_17212 1 1 69.0247
uds_17214 1 0 73.8233
uds_17221 4 1 -63.9366
uds_17222 1 0 -89.8745
uds_17227 2 1 78.5885
uds_17228 2 0 -21.3613
uds_1723 1 0 71.3717
uds_17239 1 1 -62.3041
uds_17240 1 1 77.6251
uds_17245 2 0 6.7831
uds_17250 4 0 -77.5033
uds_17252 1 0 28.5598
uds_17264 4 0 19.0566
uds_17265 2 1 -53.6259
uds_17266 3 1 14.1765
uds_17267 4 0 29.8658
uds_17274 3 1 75.0152
uds_17281 4 0 27.174
uds_17286 4 0 18.0918
uds_1729 1 1 50.8379
uds_17294 1 0 -24.7891
uds_17295 2 1 -41.2345
uds_17297 2 1 -88.7367
uds_17299 4 1 -47.961
uds_17303 2 1 81.0239
uds_17304 4 0 -36.5151
uds_17306 1 1 5.8215
uds_17315 1 0 47.5216
uds_17316 3 1 39.7273
uds_17322 3 1 -84.8772
uds_17323 1 0 80.3697
uds_17327 4 0 -81.4637
uds_1733 4 0 14.5417
uds_17332 4 0 6.1647
uds_17336 1 0 -44.6432
uds_17338 0 0 -12.7405
uds_17344 2 1 71.584
uds_1735 3 1 -44.3615
uds_17357 3 0 -25.3885
uds_1736 3 1 -3.4054
uds_17361 4 0 64.4366
uds_17365 -1 0 54.6577
uds_17367 4 0 62.1745
uds_17368 3 1 44.2193
uds_17369 3 0 -8.9991
uds_17371 1 1 -47.6838
uds_17380 1 0 -4.7683
uds_17382 4 0 -53.273
uds_17384 1 0 -58.5678
uds_17387 1 0 17.1931
uds_17390 1 1 -72.2668
uds_17395 1 1 -33.7612
uds_17399 3 1 82.1037
uds_17402 1 0 49.7425
uds_17403 4 0 -77.6476
uds_17410 1 1 -52.6554
uds_17414 4 1 -88.3977
uds_17416 4 0 3.7661
uds_17420 1 0 -68.7721
uds_17422 3 1 -54.8244
uds_17425 4 0 -35.4549
uds_17426 1 0 -34.2787
uds_17435 1 0 49.8057
uds_17436 1 1 78.8538
uds_17438 1 1 -52.8691
uds_17439 1 1 -47.2594
uds_17441 1 1 -29.5113
uds_17445 4 1 63.5388
uds_17449 3 0 -37.5201
uds_17454 3 0 47.8446
uds_17456 4 0 -83.6524
uds_17465 2 1 -16.0821
uds_17470 1 0 -84.1749
uds_17475 4 0 -53.4494
uds_17482 2 0 87.2524
uds_17483 3 1 16.1349
uds_17487 4 1 -79.1217
uds_17492 1 1 -12.0251
uds_17498 1 1 -35.0662
uds_17505 2 0 -63.6963
uds_17513 1 0 -57.8531
uds_17519 2 0 -51.5668
uds_1752 1 1 -47.384
uds_17520 3 1 78.864
uds_17532 3 1 25.6367
uds_17535 4 0 47.2307
uds_17536 1 1 87.7482
uds_17539 1 0 85.0762
uds_17542 1 0 -81.2459
uds_17548 2 0 15.4086
uds_17551 4 0 -40.5074
uds_17554 1 0 -11.1511
uds_17559 1 1 29.9461
uds_1756 1 0 13.6685
uds_17564 3 0 44.3061
uds_17567 1 0 -45.8418
uds_1757 1 1 83.9052
uds_17571 1 1 -77.8967
uds_17573 1 0 17.5765
uds_17574 4 0 -85.9778
uds_17575 1 0 46.732
uds_17579 1 1 78.6888
uds_17585 1 0 81.8284
uds_17590 1 1 -17.6874
uds_17603 4 0 -86.008
uds_17606 2 1 -66.8785
uds_17607 1 0 55.0424
uds_1761 3 0 -46.6699
uds_17610 1 0 -63.2222
uds_1762 1 0 -34.5655
uds_17620 1 0 87.4707
uds_17627 1 1 23.4728
uds_17630 1 1 67.2438
uds_17631 1 0 -80.3598
uds_17641 0 0 74.045
uds_17642 1 0 -86.5674
uds_17644 1 0 -83.2837
uds_17649 4 0 -55.0422
uds_17656 3 0 -44.3266
uds_17659 1 1 4.9032
uds_17664 2 1 -26.7235
uds_17669 1 1 50.0896
uds_17672 3 0 10.4666
uds_17674 1 1 57.7343
uds_17676 2 0 -5.4654
uds_1768 3 0 -29.7046
uds_17680 3 1 12.4695
uds_17682 1 1 -82.9068
uds_17692 1 0 -19.4356
uds_17696 1 1 80.3083
uds_17701 4 0 -74.9737
uds_17708 4 0 -56.0148
uds_1771 2 1 -60.2285
uds_17712 4 0 31.3451
uds_17713 2 0 3.3806
uds_1772 1 0 47.3872
uds_17727 3 1 -63.809
uds_17734 1 1 -68.4027
uds_17735 4 0 71.3518
uds_17749 1 0 46.1849
uds_17750 1 1 -74.2973
uds_17751 1 1 -29.641
uds_17752 2 1 21.7218
uds_17757 2 0 -42.317
uds_1776 1 1 81.6174
uds_17763 -1 0 14.6301
uds_17769 3 1 -79.1969
uds_17773 1 1 -65.681
uds_17776 1 1 -69.5099
uds_17779 4 0 -62.2087
uds_17785 1 1 -85.9899
uds_17790 3 0 -68.2298
uds_17803 3 1 79.7881
uds_17825 1 0 -51.3349
uds_17826 1 1 -74.9574
uds_17829 4 0 -86.0801
uds_17832 1 1 68.7782
uds_17838 4 0 -72.1552
uds_17847 4 1 48.7218
uds_17850 3 0 72.2289
uds_17861 1 1 -58.0118
uds_17863 1 0 -29.8908
uds_17864 1 1 -56.4316
uds_17865 3 1 76.7443
uds_17870 1 1 -54.634
uds_17871 4 0 1.1801
uds_17872 1 1 69.672
uds_17874 1 0 -24.5445
uds_17879 3 0 13.1662
uds_17880 1 1 -3.915
uds_17883 2 0 -69.4337
uds_17892 2 1 79.3505
uds_17898 4 0 16.9076
uds_1790 1 1 17.3037
uds_17900 3 1 -85.3155
uds_17903 1 1 23.2451
uds_17909 3 0 39.5154
uds_17912 1 0 -58.1775
uds_17913 3 1 -29.9956
uds_17914 4 0 -57.3766
uds_17925 1 0 -34.2119
uds_17930 1 0 -30.1897
uds_17931 2 0 -69.026
uds_17932 1 1 7.7082
uds_17935 1 0 -30.8216
uds_17936 4 0 -47.6443
uds_17941 1 0 -56.5182
uds_17942 2 1 -58.0457
uds_1795 1 1 20.6708
uds_17951 1 0 32.5578
uds_17954 1 0 3.5983
uds_17962 2 1 2.8951
uds_17965 1 0 -75.4631
uds_17967 1 0 36.4854
uds_17979 1 0 84.282
uds_1798 3 0 -19.9945
uds_17986 3 1 41.1558
uds_17987 2 1 82.6119
uds_17988 1 1 -7.0318
uds_1799 1 1 58.5995
uds_17990 2 1 85.7653
uds_17995 2 0 32.572
uds_17999 1 1 -10.506
uds_18005 2 0 -46.9552
uds_18013 1 0 52.1857
uds_18028 1 0 -45.8976
uds_18036 4 0 -26.6411
uds_1804 1 1 -23.6916
uds_18044 1 1 71.5961
uds_1805 1 0 73.851
uds_18053 4 0 -45.3853
uds_18055 3 0 -4.7396
uds_18066 4 0 -50.7704
uds_18069 4 0 -13.8355
uds_1807 1 1 59.908
uds_18070 4 0 -55.2147
uds_18072 1 1 5.1335
uds_18073 1 0 16.2466
uds_18080 2 0 -48.8568
uds_18086 1 1 31.1838
uds_18087 4 1 36.0429
uds_18088 4 0 77.5732
uds_18089 3 1 85.086
uds_18097 4 1 82.835
uds_18102 2 0 85.6997
uds_18108 1 0 -10.9708
uds_18111 1 0 3.4195
uds_18113 1 0 87.663
uds_18122 4 0 -47.8966
uds_18123 4 0 37.3627
uds_18140 0 0 -74.9701
uds_18145 3 1 86.6168
uds_18146 4 0 54.0241
uds_1815 4 0 22.1031
uds_18154 2 0 -16.7055
uds_18159 2 1 84.2375
uds_18161 2 0 89.2867
uds_18163 4 1 44.294
uds_1817 1 1 -84.1963
uds_18172 1 0 31.2483
uds_18175 1 1 70.8049
uds_18178 4 1 71.5919
uds_18179 1 0 -57.9192
uds_18181 3 1 -10.6336
uds_18191 2 0 -46.921
uds_18193 1 1 -20.4039
uds_18196 1 0 -39.6771
uds_18201 3 1 64.3696
uds_18214 1 1 -55.4714
uds_18216 2 1 -89.4001
uds_18218 4 0 -85.8412
uds_18222 4 0 -27.1317
uds_18225 1 0 -5.5025
uds_18228 -1 0 59.6981
uds_1823 0 0 51.0667
uds_18239 4 1 -17.784
uds_18240 2 0 85.8868
uds_18249 1 1 19.0395
uds_18262 1 1 72.056
uds_18267 1 1 -57.994
uds_18270 1 0 15.2676
uds_18271 2 1 -12.0575
uds_18277 4 0 -2.4319
uds_18278 2 0 -13.6139
uds_18279 1 1 -56.2161
uds_18281 -1 0 -48.866
uds_18282 3 1 42.9942
uds_18284 4 0 -76.0635
uds_18290 4 0 -86.0375
uds_18291 1 1 68.134
uds_18293 1 1 31.8007
uds_18302 1 1 77.886
uds_1831 4 0 -23.0953
uds_18310 1 1 -81.8888
uds_18311 2 0 -55.7342
uds_18314 0 0 -55.0504
uds_18315 0 1 -30.9198
uds_18318 2 0 28.7666
uds_18322 0 0 -17.8066
uds_1833 1 0 7.9008
uds_1835 3 1 -10.0979
uds_18353 1 1 30.5972
uds_18355 3 0 17.7778
uds_18366 1 1 -61.6873
uds_18369 2 1 -60.8646
uds_18371 1 1 -40.5817
uds_18375 1 0 -71.359
uds_18376 1 1 -53.5962
uds_18380 2 1 28.4943
uds_18385 1 1 18.7978
uds_18386 1 0 -22.8673
uds_18388 3 1 61.5304
uds_18390 1 1 -82.7689
uds_18391 3 1 -81.8305
uds_18394 1 1 -33.4706
uds_18395 1 1 -41.7493
uds_18402 -1 0 85.3207
uds_18410 4 0 -67.2274
uds_18417 4 0 6.715
uds_18428 1 0 -73.9506
uds_18429 1 0 9.5561
uds_1843 3 1 70.5591
uds_18437 1 1 25.2899
uds_18447 2 1 -69.4793
uds_18448 1 0 83.3231
uds_18449 4 0 16.4306
uds_1845 1 1 -99.0
uds_18452 1 1 71.6518
uds_18455 1 1 14.8749
uds_18457 4 0 -47.571
uds_18458 1 0 60.0562
uds_18459 1 1 13.7744
uds_18461 4 1 -19.3435
uds_18469 2 1 -23.1787
uds_18470 2 1 -3.3018
uds_18473 -1 0 -13.4318
uds_18474 2 0 -58.3696
uds_18475 1 0 -23.4748
uds_18479 3 1 19.5219
uds_18482 4 0 69.3791
uds_18483 2 1 -59.209
uds_18484 2 1 60.395
uds_18485 1 1 70.4862
uds_18492 2 0 -67.652
uds_18493 0 0 21.28
uds_18501 4 0 -37.367
uds_18508 1 0 71.0242
uds_18510 2 1 54.648
uds_18513 1 1 32.7566
uds_18514 1 0 -36.3166
uds_18516 1 0 40.3004
uds_18517 1 0 68.0649
uds_18518 1 1 27.3081
uds_18520 1 0 -28.3803
uds_18522 1 1 42.7891
uds_18523 1 0 21.5902
uds_18525 -1 0 79.8936
uds_18535 2 1 69.7197
uds_18537 2 0 78.403
uds_18539 1 1 -6.9101
uds_1854 4 1 87.0109
uds_18543 2 1 74.0966
uds_18546 3 0 85.0683
uds_18549 1 0 7.8471
uds_18550 1 0 49.5882
uds_18553 4 0 50.424
uds_18570 1 1 81.0019
uds_18574 1 0 11.3154
uds_18575 1 1 10.6715
uds_18578 3 1 12.3582
uds_18580 1 0 -10.1419
uds_18581 4 0 27.0933
uds_18583 4 1 61.8811
uds_18585 3 1 84.2846
uds_1859 1 1 -87.4033
uds_18603 3 1 23.3908
uds_18604 1 1 -68.1427
uds_18609 1 1 45.3435
uds_18613 1 0 -16.5526
uds_18617 2 1 67.5043
uds_18618 1 1 -56.2119
uds_18619 3 1 -77.651
uds_18628 1 1 -11.285
uds_1863 4 0 -46.9098
uds_18631 3 0 55.6365
uds_18638 1 1 -86.5223
uds_18648 -1 0 62.564
uds_18649 1 1 -50.22
uds_18663 2 0 19.1041
uds_18666 2 1 -41.3741
uds_18672 2 1 -1.4035
uds_18678 2 1 -45.3847
uds_18679 1 0 -65.4135
uds_18680 3 1 6.3059
uds_18687 2 0 45.6742
uds_18690 1 0 -50.214
uds_18696 3 1 -88.7068
uds_18697 0 0 33.4896
uds_18698 1 1 24.3699
uds_18699 0 1 81.7133
uds_18701 4 0 13.8489
uds_18704 1 1 18.0068
uds_18706 3 0 3.4368
uds_18708 2 1 3.0872
uds_18712 3 0 12.8352
uds_18715 2 0 34.6119
uds_18717 1 1 23.947
uds_18720 -1 0 14.6793
uds_18722 -1 0 11.0624
uds_18724 4 0 71.728
uds_18728 1 1 85.5195
uds_1873 1 1 -88.4985
uds_18736 4 1 -27.0991
uds_18737 2 1 50.7641
uds_18742 4 0 35.1492
uds_18745 2 0 0.2269
uds_18747 1 0 76.95
uds_18751 3 0 19.0824
uds_18752 4 1 -17.114
uds_18760 4 0 59.9362
uds_18768 4 1 79.7338
uds_18773 2 1 86.4131
uds_18784 2 0 -69.3886
uds_18786 1 0 81.3979
uds_18795 2 0 -50.1985
uds_1880 1 1 -15.8412
uds_18801 1 1 12.8739
uds_18803 2 1 -84.4091
uds_18807 4 0 -89.5782
uds_18810 1 1 60.747
uds_18816 3 1 -55.768
uds_18820 1 1 -80.7753
uds_18822 1 0 -62.5518
uds_18826 2 0 6.8908
uds_18830 3 0 -43.3897
uds_18832 2 1 -57.3178
uds_18835 1 0 -28.5452
uds_18839 2 0 83.5599
uds_18842 2 0 1.7182
uds_18843 2 0 74.6197
uds_18844 1 1 49.0068
uds_18852 1 1 -62.2616
uds_18858 1 0 -35.2321
uds_18861 4 0 -53.1869
uds_18865 1 1 89.96
uds_18866 3 1 -45.4602
uds_18867 1 0 24.1518
uds_18868 2 1 -50.658
uds_18869 1 1 49.8971
uds_18877 1 0 -84.6777
uds_18879 2 0 -53.4603
uds_18886 4 0 -65.8359
uds_18901 3 1 34.6373
uds_18917 3 0 -59.9171
uds_18918 4 1 38.1611
uds_18923 2 0 -42.7277
uds_18936 3 1 -3.0315
uds_18942 3 0 38.0935
uds_1895 2 1 -50.3839
uds_18953 1 0 -19.0114
uds_18957 -1 0 18.0792
uds_18959 1 0 73.883
uds_1896 3 0 -7.1935
uds_18964 1 1 84.1229
uds_18968 4 0 -63.5416
uds_18969 1 1 -18.2204
uds_18972 -1 0 26.9173
uds_18980 1 1 -54.1986
uds_18986 -1 0 -22.1212
uds_18991 1 0 -62.8715
uds_18992 1 0 -38.3264
uds_18994 3 0 79.444
uds_19000 1 1 -65.2645
uds_19003 4 0 -62.7029
uds_19006 4 0 -40.07
uds_19007 1 1 -36.7014
uds_19009 2 1 -73.8118
uds_19014 2 0 0.003121
uds_19017 -1 0 54.3656
uds_19022 3 1 16.326
uds_19031 3 1 57.2748
uds_19038 3 1 64.3708
uds_19040 1 1 1.6189
uds_19042 2 0 -63.6976
uds_19049 4 1 73.6262
uds_1906 2 1 86.3479
uds_19066 2 0 31.3504
uds_19068 1 1 -80.9507
uds_19069 1 0 57.0825
uds_19072 1 0 80.727
uds_19076 1 1 77.7951
uds_19081 1 1 14.6458
uds_19091 1 0 -67.6599
uds_19092 4 0 53.4397
uds_19093 1 1 53.5417
uds_19094 1 1 -9.1697
uds_19102 4 0 -66.3145
uds_19104 1 0 6.0404
uds_19108 1 1 48.8859
uds_19110 1 0 -54.3877
uds_1912 3 0 28.8187
uds_19120 1 1 80.6112
uds_19121 4 0 -23.8846
uds_19126 1 1 -61.6009
uds_19129 1 1 1.2053
uds_19130 4 0 -13.7451
uds_19131 1 1 -41.4338
uds_19133 1 1 12.0799
uds_19141 1 1 14.4496
uds_19146 1 1 -55.695
uds_19147 1 0 -10.586
uds_19148 1 0 -55.1477
uds_19150 2 0 16.5039
uds_19151 1 1 74.8049
uds_19153 1 1 -3.0029
uds_19154 3 1 -18.2424
uds_19157 2 0 7.9466
uds_1916 1 0 10.1165
uds_19161 1 1 -86.5803
uds_19162 2 0 -63.7204
uds_19165 3 0 -76.3431
uds_19166 4 0 -74.4957
uds_19167 4 0 -39.0924
uds_19168 1 0 -26.4753
uds_1917 2 1 -15.3625
uds_19176 2 1 -37.2784
uds_19182 1 0 72.2199
uds_19183 0 0 -84.3184
uds_19186 4 1 2.3102
uds_19189 4 0 -53.3275
uds_19190 2 1 72.4362
uds_19200 4 1 -1.3265
uds_19203 1 0 -45.2868
uds_19208 1 0 43.8371
uds_19218 2 1 81.4293
uds_19219 2 0 48.1075
uds_1923 4 0 41.6405
uds_1924 3 0 89.8866
uds_19245 1 0 -16.9112
uds_19260 3 0 -26.9168
uds_19265 2 0 41.1767
uds_19278 1 1 -64.1723
uds_19280 1 1 84.2328
uds_19285 1 1 69.9932
uds_19287 1 1 -21.4027
uds_19288 -1 0 -85.2485
uds_19306 3 0 -67.0164
uds_19308 4 1 -43.6232
uds_1931 4 0 54.02
uds_19321 -1 0 13.8653
uds_19324 1 0 -89.1015
uds_19332 4 0 84.9882
uds_19336 1 1 79.0968
uds_19347 4 0 -25.6394
uds_19348 1 1 -11.6083
uds_19359 3 1 63.4273
uds_19360 1 1 -88.1761
uds_19361 1 1 56.9221
uds_19362 4 0 -60.1383
uds_19365 1 1 57.1288
uds_19374 1 1 6.1764
uds_19383 1 1 -3.8691
uds_19392 1 1 -65.2294
uds_19395 1 1 -48.0039
uds_19398 3 1 -84.4839
uds_19405 4 0 81.7525
uds_19411 2 0 -56.7244
uds_19413 3 1 24.7153
uds_19419 1 1 -85.8867
uds_19421 4 0 -83.3665
uds_19429 1 1 4.122
uds_19432 1 0 -88.3787
uds_19438 1 1 54.9102
uds_19443 3 0 1.4797
uds_19444 1 1 -30.8551
uds_19447 2 1 -85.2215
uds_19448 1 1 -24.5132
uds_19454 3 1 87.4593
uds_19456 2 1 87.7938
uds_19459 4 1 -86.1657
uds_19460 2 0 -73.31
uds_19461 4 1 -82.1805
uds_19469 1 0 -30.9066
uds_19472 -1 0 -75.0381
uds_19475 1 1 -58.9625
uds_19484 2 1 52.6264
uds_19489 3 1 81.7409
uds_19496 4 1 61.6987
uds_19514 2 1 -0.3366
uds_19515 2 0 -88.6987
uds_19518 2 0 38.089
uds_19521 1 1 -47.4561
uds_19523 4 0 34.0943
uds_19524 3 0 67.7981
uds_19529 3 1 -13.6154
uds_19531 2 1 22.3577
uds_19537 3 0 6.575
uds_19540 4 0 46.9382
uds_19549 1 1 -43.676
uds_19555 -1 0 -84.7672
uds_19567 1 1 -12.9919
uds_19568 1 0 65.7907
uds_1957 1 1 61.9053
uds_19571 0 0 13.8932
uds_19572 -1 0 77.1898
uds_19576 1 1 -47.3667
uds_19577 1 1 -53.3309
uds_1958 1 1 0.7476
uds_19582 1 1 53.0325
uds_19588 1 0 37.0083
uds_19593 2 0 26.5256
uds_19595 -1 0 -67.9347
uds_19609 4 0 -34.5448
uds_19610 4 0 -17.3664
uds_19623 3 0 8.4389
uds_19626 1 1 57.4608
uds_19627 3 1 89.8572
uds_19628 3 1 -88.8383
uds_1963 0 0 59.6108
uds_19637 1 1 -61.2109
uds_19640 1 0 17.2063
uds_1966 3 0 -7.7044
uds_19666 4 1 -10.8106
uds_1967 1 0 37.4541
uds_19671 2 1 34.2115
uds_19672 3 0 9.5352
uds_19676 3 1 61.5528
uds_19678 2 1 72.3561
uds_1968 2 0 -79.1706
uds_19680 1 1 -52.3354
uds_19685 2 1 -76.3529
uds_19689 1 1 85.5986
uds_19702 3 1 15.5403
uds_19703 4 0 57.5197
uds_19704 2 1 76.2316
uds_19705 4 0 -44.729
uds_19708 3 1 83.1873
uds_19710 1 0 -74.9304
uds_19713 1 0 -31.1453
uds_19714 3 0 -3.2852
uds_1972 1 0 35.0139
uds_19722 4 1 -38.9268
uds_19723 4 0 -87.2477
uds_19729 4 0 -53.4951
uds_19734 2 0 -4.6553
uds_19740 3 0 37.3235
uds_19745 3 0 -75.736
uds_19750 -1 0 -35.5441
uds_19754 3 1 76.8566
uds_1976 4 0 11.5365
uds_19762 1 0 85.9474
uds_19765 4 0 -1.8984
uds_19768 1 1 -2.3326
uds_19771 1 0 -68.0493
uds_19773 1 0 -69.3868
uds_19783 1 1 34.5766
uds_19788 0 0 17.9644
uds_19789 1 0 -25.1289
uds_19790 1 1 42.03
uds_19792 3 0 21.1695
uds_19794 1 1 -76.0157
uds_19797 3 1 -36.2872
uds_19798 3 0 57.2897
uds_1980 4 0 9.1898
uds_19802 2 1 -71.5782
uds_19804 1 1 72.7109
uds_19806 1 1 -43.061
uds_19814 1 1 -67.0528
uds_1982 3 0 -70.1849
uds_19828 2 1 54.1847
uds_19830 1 1 44.9931
uds_19831 4 0 -53.1011
uds_19835 4 0 -10.6938
uds_19839 3 0 -19.1826
uds_19841 1 0 42.1268
uds_19843 2 1 -25.6934
uds_19844 -1 0 -17.8179
uds_19850 3 0 -3.4205
uds_19851 2 0 -32.4672
uds_19854 -1 0 -52.6933
uds_19858 1 0 -83.2148
uds_19860 1 1 -88.8975
uds_19862 3 0 -15.3432
uds_19864 1 0 56.6557
uds_19867 4 0 54.1538
uds_19869 1 1 -10.7703
uds_19870 2 0 -48.706
uds_19871 1 1 -9.9776
uds_19879 1 0 -20.172
uds_1988 2 1 -14.8125
uds_19886 3 1 -39.078
uds_19889 1 1 -77.121
uds_1989 4 0 84.2176
uds_1990 1 0 -99.0
uds_19907 1 1 38.7714
uds_19909 1 0 19.6253
uds_1991 1 0 -99.0
uds_19910 3 1 -54.5413
uds_19911 4 1 -23.3738
uds_19912 1 1 -69.5594
uds_19913 1 1 36.8731
uds_19926 1 0 20.0319
uds_19927 4 1 -9.015
uds_19933 1 1 -22.1526
uds_19938 2 0 -30.1747
uds_1994 1 1 -71.4321
uds_19942 2 0 -14.6265
uds_19943 3 0 -83.5717
uds_1995 2 0 -83.9938
uds_19954 3 0 -3.6355
uds_1996 1 1 67.1272
uds_19964 2 1 44.6732
uds_19966 3 0 76.7032
uds_19970 2 1 71.762
uds_19979 4 0 -82.7176
uds_1998 4 1 -60.817
uds_19985 1 0 -89.032
uds_19993 1 0 51.6212
uds_19998 1 0 -78.5131
uds_20013 3 0 82.8458
uds_20019 2 1 -83.623
uds_20020 1 0 21.778
uds_20021 1 0 55.8858
uds_20035 2 1 55.1247
uds_20041 2 0 -19.3894
uds_20043 2 1 -74.5887
uds_20044 1 1 -14.2552
uds_20045 1 0 29.0914
uds_20047 2 1 20.4253
uds_20048 4 0 -29.7003
uds_20050 2 0 -19.2148
uds_20051 2 1 -89.6108
uds_20061 3 1 53.8778
uds_20062 3 0 7.4758
uds_20067 3 1 -19.167
uds_20070 3 1 67.1824
uds_20071 3 0 -34.0784
uds_20079 2 0 -2.5492
uds_20088 1 0 -87.7281
uds_2009 4 0 39.6103
uds_20092 1 0 -29.2278
uds_20094 1 0 76.1056
uds_20098 4 0 46.0284
uds_20099 2 0 30.3478
uds_20107 1 1 -35.2111
uds_20111 4 1 43.873
uds_20119 2 1 65.654
uds_20126 1 1 -7.787
uds_20134 4 0 88.698
uds_20139 1 1 -15.7784
uds_20143 1 0 -75.762
uds_20146 1 1 -62.2164
uds_2015 1 1 -54.3455
uds_20151 1 0 -83.054
uds_20155 1 0 -84.0794
uds_20161 1 1 -12.6772
uds_20174 2 0 33.5958
uds_20176 1 0 10.6005
uds_20179 1 1 -12.5189
uds_2019 0 0 -39.6323
uds_20191 1 1 60.0307
uds_20193 4 0 13.0358
uds_20200 4 1 -22.8225
uds_20205 4 0 -23.085
uds_20206 2 0 71.2066
uds_20218 1 0 34.4207
uds_2022 1 1 61.8648
uds_20220 2 0 -53.1839
uds_20227 1 0 29.44
uds_20228 1 0 -69.3917
uds_2023 1 0 -52.5597
uds_20232 1 1 57.8061
uds_20234 1 1 79.6384
uds_20237 4 0 21.648
uds_20247 3 0 -15.5484
uds_20248 4 0 -51.4793
uds_20251 3 1 -63.847
uds_20259 1 0 -49.2343
uds_20261 1 1 -27.4061
uds_2027 3 0 73.0364
uds_20271 3 0 72.7414
uds_20273 4 1 -9.8848
uds_20274 1 1 -21.5403
uds_20277 1 0 18.5763
uds_20279 1 0 -17.792
uds_20283 2 1 67.1716
uds_20287 1 0 85.352
uds_20289 1 1 17.7514
uds_2030 0 0 77.1915
uds_20303 1 1 61.1215
uds_20306 1 0 74.736
uds_20322 3 0 72.6981
uds_20327 2 0 25.3518
uds_20334 1 1 19.2205
uds_20341 1 0 -81.378
uds_20354 1 0 -32.7793
uds_20355 2 0 -18.9096
uds_20358 3 1 -84.0435
uds_2036 1 1 64.2045
uds_20361 1 0 69.7363
uds_20362 4 0 47.726
uds_20371 2 0 36.6954
uds_20380 1 1 62.9886
uds_20381 1 0 -25.2371
uds_20390 2 1 12.9459
uds_20392 1 1 -44.7724
uds_20401 1 1 54.6667
uds_20404 1 1 -38.0423
uds_20413 1 0 10.2984
uds_20415 3 0 53.278
uds_2042 3 1 9.7927
uds_20421 1 1 -85.7355
uds_20422 1 1 4.5085
uds_20428 1 0 -52.6315
uds_2043 3 0 5.0788
uds_20433 -1 0 -69.7309
uds_20435 1 1 -65.6805
uds_20441 4 0 11.6208
uds_20448 3 0 61.3875
uds_20449 1 1 -16.4338
uds_20450 1 0 39.9083
uds_20458 1 1 15.8111
uds_20461 1 1 -20.9315
uds_20470 1 0 79.965
uds_20476 2 1 -67.466
uds_20485 1 1 -14.1334
uds_20497 2 1 -7.9978
uds_2050 3 1 -57.359
uds_20503 1 0 72.5423
uds_20506 4 0 -68.5804
uds_20507 2 0 -56.4387
uds_20508 2 1 19.405
uds_20509 1 1 15.4858
uds_20517 1 1 5.766
uds_20518 1 0 68.49
uds_2052 1 1 24.5071
uds_20523 3 1 45.5846
uds_20529 4 0 -5.0165
uds_20532 1 1 51.5566
uds_20539 2 0 80.7083
uds_20542 3 1 -18.5469
uds_20544 4 0 -51.4237
uds_20545 2 0 -14.7526
uds_20547 3 0 88.8539
uds_20549 1 1 -89.251
uds_20552 1 0 1.8603
uds_20553 3 0 -66.4161
uds_20567 1 0 -35.6694
uds_20571 1 0 -88.9515
uds_20573 2 1 66.6578
uds_20574 -1 0 78.2376
uds_20575 1 0 33.8246
uds_20582 1 0 -24.0663
uds_20584 4 0 -40.3302
uds_20585 1 1 -79.6788
uds_20595 2 0 -6.5464
uds_20598 2 0 45.6951
uds_20604 1 0 39.7426
uds_20608 2 0 35.2516
uds_20615 0 0 -0.6072
uds_20617 4 1 31.0003
uds_20621 2 1 87.3873
uds_20628 1 1 -41.1908
uds_20662 3 1 -63.4098
uds_20678 1 1 2.6208
uds_20679 3 1 -9.8841
uds_2068 1 0 2.1485
uds_20682 3 0 12.1219
uds_20687 1 0 9.0212
uds_20688 3 1 56.6443
uds_20691 4 0 20.8905
uds_20694 1 0 42.6986
uds_20697 1 0 7.4264
uds_20704 2 1 9.0042
uds_20705 1 0 41.3565
uds_20709 1 0 -45.9365
uds_20714 1 1 54.2242
uds_20728 3 1 20.0676
uds_20737 2 0 76.7389
uds_20738 2 0 31.8238
uds_20745 4 0 -62.2237
uds_20746 1 1 -34.2384
uds_2075 2 1 -45.6732
uds_20750 1 0 19.0336
uds_20757 1 1 -56.539
uds_20764 1 0 68.7078
uds_20769 0 0 -31.2512
uds_20770 1 1 -63.6816
uds_20771 2 1 -76.8953
uds_20772 1 1 46.4547
uds_20773 2 1 31.1585
uds_20774 4 0 38.7054
uds_20776 1 0 -70.397
uds_20783 1 1 17.8905
uds_20784 1 0 39.5645
uds_20785 2 0 24.7702
uds_20787 1 1 -29.4554
uds_20789 4 0 5.7382
uds_20796 1 1 51.5463
uds_20797 1 0 10.8286
uds_20801 1 0 -42.546
uds_20821 3 0 60.204
uds_2083 1 1 15.7171
uds_20834 3 0 51.4883
uds_20836 3 1 -2.5948
uds_20838 1 0 36.9186
